Compound ID,ALT,homodimer_dG,monomer_dG,ddG_dimerization,wing5_homodimer_dG,wing3_homodimer_dG,wing5_wing3_dG
863579,50.0,-6.14077734906205,-0.19668376961335324,-5.747409809835344,-3.641438263559435,-1.331639848851138,-3.22323993676593
863581,74.0,-10.391272875342153,-0.5098235928308789,-9.371625689680396,-10.391272875342153,-10.391272875342153,-10.818473883200495
863582,71.0,-9.074197903366938,-0.4897369742422457,-8.094723954882447,-9.074197903366938,-9.074197903366938,-9.501398911225282
863587,60.0,-7.957840579608069,-0.6214280183531036,-6.7149845429018615,-7.957840579608069,-7.957840579608069,-8.385041587466413
863633,35.0,-6.49653552654431,-0.26855205118103403,-5.959431424182242,,,
863637,321.0,-6.558241179294957,-0.20947051804702846,-6.1393001432009005,,,
863655,77.0,-5.734527522684447,-0.4530062580098434,-4.82851500666476,,,
863670,25.0,-5.8699310387802255,-0.5381808481427364,-4.793569342494752,,,
863681,27.0,-5.748223075512373,-0.3677473533198726,-5.012728368872628,,,
863682,306.0,-6.590059461995,-1.0940215678511573,-4.402016326292685,,-3.689502556471541,-1.9033798762719796
865060,11058.0,-7.2029301136492565,-1.3186905180089208,-4.565549077631415,,,
865061,9014.0,-7.457851211177161,-1.3214260233969732,-4.814999164383215,,,
881413,43.0,-4.676605523553459,-0.27685800511752245,-4.122889513318414,,,
881442,594.0,-4.971931898720907,-0.679413281382583,-3.6131053359557415,,,
881449,35.0,-4.550553806180552,-0.15399941825912605,-4.2425549696623,,,
881450,100.0,-4.922623801106115,-0.15088018977840326,-4.620863421549309,,,
881506,683.0,-4.406537578825882,-0.08133312263807345,-4.243871333549735,,,
881517,121.0,-5.421907400650304,-0.15860242118136858,-5.104702558287567,,,
881581,501.0,-4.03507782047003,-0.09661897756286376,-3.841839865344302,,,
881582,206.0,-3.6624292976302684,-0.05865191872022317,-3.545125460189822,,,
881588,902.0,-4.804100131837667,-0.14128203014801963,-4.521536071541628,,,
881610,44.0,-5.130425093580791,-0.16976373867834413,-4.790897616224103,,,
881658,186.5,-5.280177922001128,-0.1149459475845647,-5.050286026831999,,,
881659,4924.0,-5.182671553974175,-0.06617107414374765,-5.050329405686679,,,
881660,267.0,-5.130425710328963,-0.05129208856786632,-5.0278415331932305,,,
881727,1120.0,-4.6666672986181394,-0.273057209074913,-4.120552880468313,,,
881728,644.0,-4.661599926095625,-0.2721420715683125,-4.117315782959,,,
881742,780.0,-4.35892726301615,-0.07372948635947507,-4.2114682902972,,,
881955,4127.0,-4.273006454607093,-0.05060270574120638,-4.17180104312468,,,
882085,53.0,-5.546130887995422,-0.4462321939236528,-4.653666500148116,,,
882086,2522.0,-5.263044085592435,-0.212844027194225,-4.837356031203985,,,
882087,377.0,-5.445742999816314,-0.4289919202908268,-4.587759159234661,,,
882099,3607.0,-5.2930546842740585,-0.18466774346415923,-4.92371919734574,,,
882175,575.0,-4.589771487256529,-0.18083017766105075,-4.228111131934428,,,
882177,2666.0,-4.356298649240578,-0.05098643623090612,-4.254325776778766,,,
882228,893.0,-4.666502191664114,-0.04876120163751471,-4.568979788389085,,,
882305,2688.0,-5.4161070867135646,-0.4121277417339781,-4.591851603245608,,,
882398,980.0,-5.381499672353409,-0.42153982657824157,-4.538420019196926,,,
882408,46.0,-5.5267341819717695,-0.2911476270669739,-4.944438927837822,,,
882433,2683.0,-5.276297839598127,-0.5174726910327369,-4.241352457532653,,,
882800,2644.5,-6.239756479591419,-0.20172680108315516,-5.8363028774251084,,,
884288,1476.0,-5.914128738380259,-0.3252605170592135,-5.263607704261832,,,
895155,69.5,-6.803089660712307,-0.4758837173191029,-5.851322226074101,,,
895571,319.0,-5.652478168296505,-0.21050860494275367,-5.231460958410998,,,
903822,68.0,-4.933696429780622,-0.3099637815693541,-4.313768866641913,,,
903853,413.0,-4.526097921657675,-0.1282720423893583,-4.269553836878958,,,
904082,33.0,-7.3342787984003,-0.297890783625464,-6.738497231149372,,,
904101,39.0,-5.267729018222574,-0.018062885220055187,-5.231603247782464,,,
904226,40.0,-5.392799923870435,-0.2660115008145348,-4.8607769222413655,,,
904619,590.0,-4.837380297621776,-0.14777594043123213,-4.541828416759311,,,
904627,1122.0,-5.21360714024788,-0.19793619998231848,-4.8177347402832424,,,
904628,41.0,-5.2372840701882595,-0.20758241824129756,-4.822119233705664,,,
904763,90.0,-4.811433992363766,-0.14526188798183262,-4.520910216400101,,,
904766,297.0,-4.75290264596538,-0.18479566167147668,-4.3833113226224265,,,
905032,106.0,-4.790346124958585,-0.17188322419400212,-4.446579676570581,,,
905095,246.0,-4.638995360482879,-0.23329555727218468,-4.172404245938509,,,
905139,92.0,-4.947685226638046,-0.20816076355101132,-4.531363699536024,,,
905373,81.0,-6.199344939096619,-0.8856313428049052,-4.428082253486808,,,
905469,60.0,-5.3871967621784105,-0.14602189374337002,-5.09515297469167,,,
905491,972.0,-4.573509703547788,-0.1839430911827091,-4.205623521182369,,,
905505,62.0,-5.990846902873774,-0.49266114699338404,-5.005524608887006,,,
905511,303.0,-6.310408375497064,-0.15467416406817225,-6.00106004736072,,,
905521,120.0,-5.672576222664033,-0.12525974726798725,-5.422056728128059,,,
905633,31.0,-4.631062321461684,-0.12912347296109003,-4.372815375539504,,,
905634,42.0,-4.6499639586805115,-0.12456434812138042,-4.4008352624377505,,,
905665,182.0,-5.917339431187005,-0.106569818732235,-5.704199793722536,,,
905758,68.0,-5.012506165883159,-0.0897407843887514,-4.8330245971056565,,,
905867,168.0,-5.790309985853911,-0.25465711592689794,-5.280995754000116,,,
908166,259.0,-5.076272051771492,-0.28551838385733386,-4.505235284056825,,,
908213,93.0,-4.118904020974702,-0.033705038398150436,-4.051493944178401,,,
908389,1073.0,-4.15543700169231,-0.06196367274543037,-4.031509656201449,,,
